date,storage,inflow_af,outflow_af,unaccounted_af
4/2/2006,422081,72,2955,657
4/3/2006,419901,73,2975,703
4/4/2006,417490,79,2995,491
4/5/2006,414850,83,2995,276
4/6/2006,412700,82,2975,762
4/7/2006,410322,72,2975,516
4/8/2006,407955,64,2955,536
4/9/2006,405599,50,2955,536
4/10/2006,403254,52,2955,560
4/11/2006,400919,49,2975,568
4/12/2006,398822,47,2975,829
4/13/2006,396499,51,2975,605
4/14/2006,393721,76,2975,146
4/15/2006,391413,90,2955,592
4/16/2006,389112,95,2955,564
4/17/2006,386589,137,2955,337
4/18/2006,383845,165,2955,75
4/19/2006,382022,165,2975,967
4/20/2006,380430,151,2975,1219
4/21/2006,378842,147,2955,1236
4/22/2006,377257,120,2955,1223
4/23/2006,375676,92,2936,1254
4/24/2006,374099,101,2955,1266
4/25/2006,372077,111,2975,833
4/26/2006,369614,107,3055,401
4/27/2006,367160,115,3055,494
4/28/2006,364493,117,2955,272
4/29/2006,362280,115,2955,626
4/30/2006,360074,108,2936,634
5/1/2006,357656,107,2955,410
5/2/2006,355248,103,2995,441
5/3/2006,352848,107,2955,492
5/4/2006,350024,103,2995,25
5/5/2006,347644,105,2995,512
5/6/2006,345274,94,3015,520
5/7/2006,342912,85,3015,559
5/8/2006,340346,83,3015,364
5/9/2006,337579,81,3015,165
5/10/2006,335671,78,3055,1026
5/11/2006,332716,72,3035,22
5/12/2006,330408,68,3055,655
5/13/2006,327903,65,3055,482
5/14/2006,326033,67,3055,1120
5/15/2006,323140,78,3074,94
5/16/2006,320674,90,3094,530
5/17/2006,318426,103,3094,756
5/18/2006,315987,84,3114,553
5/19/2006,313560,70,3114,603
5/20/2006,311246,62,3134,730
5/21/2006,308942,62,3114,768
5/22/2006,305756,60,3114,-134
5/23/2006,303380,60,3134,678
5/24/2006,301016,57,3134,710
5/25/2006,298469,63,3074,530
5/26/2006,295547,57,3055,89
5/27/2006,292450,57,3055,-99
5/28/2006,289946,57,3055,493
5/29/2006,287265,56,3055,317
5/30/2006,284597,73,3055,331
5/31/2006,282132,68,3055,517
6/1/2006,279869,74,3055,724
6/2/2006,277615,86,2797,726
6/3/2006,274999,133,3035,94
6/4/2006,272583,106,3035,485
6/5/2006,270178,92,3035,524
6/6/2006,267418,86,3055,183
6/7/2006,265039,82,3055,589
6/8/2006,262128,86,3074,61
6/9/2006,259956,77,3074,816
6/10/2006,257256,72,3074,298
6/11/2006,254751,75,3094,497
6/12/2006,252084,76,3094,353
6/13/2006,249611,87,3134,545
6/14/2006,246804,100,3154,240
6/15/2006,244016,97,3174,266
6/16/2006,241421,86,3134,482
6/17/2006,238671,76,3193,298
6/18/2006,236452,55,3193,898
6/19/2006,233233,54,3689,-81
6/20/2006,230042,76,3927,444
6/21/2006,226547,64,3927,357
6/22/2006,223415,68,3947,731
6/23/2006,220147,76,3947,611
6/24/2006,217071,78,3967,795
6/25/2006,213703,75,3927,521
6/26/2006,211000,61,3769,1150
6/27/2006,207692,65,3471,400
6/28/2006,205039,60,3491,753
6/29/2006,202407,66,3491,799
6/30/2006,199950,300,3491,968
7/1/2006,197361,1002,3491,602
7/2/2006,195396,508,3511,524
7/3/2006,192995,238,3511,602
7/4/2006,190612,71,3531,890
7/5/2006,188541,61,3550,1389
7/6/2006,186481,70,3531,1429
7/7/2006,185603,1176,2539,2583
7/8/2006,187951,1771,2698,3711
7/9/2006,190315,3074,2043,3290
7/10/2006,192546,2638,1926,1200
7/11/2006,195396,2598,1148,2138
7/12/2006,197664,1863,290,818
7/13/2006,199797,1615,96,560
7/14/2006,200103,1837,1775,-1213
7/15/2006,198881,968,3808,-1283
7/16/2006,196604,561,3769,563
7/17/2006,194343,272,3749,946
7/18/2006,192248,123,3729,1382
7/19/2006,190167,85,3749,1525
7/20/2006,187804,71,3729,1301
7/21/2006,185310,136,3729,1164
7/22/2006,182690,94,3749,973
7/23/2006,179946,80,3749,911
7/24/2006,177368,65,3769,1091
7/25/2006,174811,62,3769,1147
7/26/2006,172277,77,3808,1172
7/27/2006,169486,82,3848,940
7/28/2006,167411,668,3273,1691
7/29/2006,168654,2341,2301,3847
7/30/2006,170321,2519,2678,1627
7/31/2006,172277,3213,2698,2115
8/1/2006,176229,4007,2122,3436
8/2/2006,180666,4919,1740,2553
8/3/2006,185164,4721,1757,1318
8/4/2006,188983,4443,1771,856
8/5/2006,193443,5831,1785,1788
8/6/2006,197816,5336,1809,327
8/7/2006,200716,4701,1813,-627
8/8/2006,204573,6169,1801,969
8/9/2006,209264,7954,1849,323
8/10/2006,214342,8589,1841,-1027
8/11/2006,219498,9858,1845,-1592
8/12/2006,224236,11405,1801,-3275
8/13/2006,229707,7894,2043,-4133
8/14/2006,232727,4701,2519,-2831
8/15/2006,234247,4701,2698,-662
8/16/2006,239185,5494,1313,2935
8/17/2006,244537,5078,36,1171
8/18/2006,250316,5137,29,738
8/19/2006,256538,4879,81,1114
8/20/2006,261765,4205,195,429
8/21/2006,267602,3987,311,1827
8/22/2006,272583,3312,1184,1306
8/23/2006,276866,3749,466,2155
8/24/2006,281377,4443,46,1228
8/25/2006,286883,5554,44,1109
8/26/2006,292836,6427,43,443
8/27/2006,298469,5455,43,-751
8/28/2006,301606,3233,41,-2275
8/29/2006,303973,2856,38,-825
8/30/2006,305955,2162,38,-837
8/31/2006,307347,2202,38,-732
9/1/2006,309142,1039,39,-369
9/2/2006,310143,615,42,
9/3/2006,311346,851,40,630
9/4/2006,312351,662,39,194
9/5/2006,313157,508,40,183
9/6/2006,313964,280,40,339
9/7/2006,314569,720,40,365
9/8/2006,315784,555,42,535
9/9/2006,317205,1341,43,907
9/10/2006,318019,1172,44,-484
9/11/2006,318426,1882,46,-721
9/12/2006,320469,1438,49,206
9/13/2006,322728,821,55,870
9/14/2006,323552,577,54,57
9/15/2006,324171,407,54,96
9/16/2006,324791,300,53,267
9/17/2006,324998,194,56,-40
9/18/2006,325205,81,59,69
9/19/2006,325412,30,60,185
9/20/2006,325412,25,59,30
9/21/2006,325619,55,58,241
9/22/2006,326033,52,59,417
9/23/2006,326033,51,58,7
9/24/2006,325619,54,57,-408
9/25/2006,325826,54,59,210
9/26/2006,326241,66,59,420
9/27/2006,326448,62,61,200
9/28/2006,326448,54,61,-1
9/29/2006,326656,51,62,216
9/30/2006,326863,46,62,218
10/1/2006,327071,47,60,224
10/2/2006,327071,52,59,13
10/3/2006,327279,55,59,215
10/4/2006,327695,54,59,420
10/5/2006,327695,57,60,5
10/6/2006,327695,50,59,2
10/7/2006,327903,51,60,217
10/8/2006,328528,50,60,634
10/9/2006,332296,1801,82,3778
10/10/2006,334825,2420,46,810
10/11/2006,337154,2162,29,-45
10/12/2006,340346,3332,29,1059
10/13/2006,343770,2896,29,120
10/14/2006,346350,2678,29,-287
10/15/2006,349158,2737,29,159
10/16/2006,351543,2638,29,-323
10/17/2006,353938,2598,34,-214
10/18/2006,355685,2222,27,-817
10/19/2006,356998,2182,27,-881
10/20/2006,358534,2241,26,-619
10/21/2006,360294,2222,27,-455
10/22/2006,361397,2202,28,-1092
10/23/2006,363386,2400,27,-185
10/24/2006,364937,2063,23,-822
10/25/2006,366270,1908,17,-707
10/26/2006,366937,1843,16,-1224
10/27/2006,367605,1857,16,-1158
10/28/2006,368497,1863,17,-948
10/29/2006,369390,1803,17,-953
10/30/2006,370509,2003,16,-667
10/31/2006,371629,2003,16,-867
11/1/2006,372750,2023,16,-866
11/2/2006,374549,2321,16,-208
11/3/2006,376579,2241,17,-275
11/4/2006,378615,2222,16,-189
11/5/2006,380203,2162,16,-617
11/6/2006,381795,2222,16,-554
11/7/2006,383845,2400,16,-156
11/8/2006,386360,2440,16,131
11/9/2006,388882,2638,15,98
11/10/2006,391643,2678,15,138
11/11/2006,394415,2598,15,109
11/12/2006,397428,2479,15,430
11/13/2006,399521,2341,15,-371
11/14/2006,401385,2261,15,-461
11/15/2006,403489,2281,15,-142
11/16/2006,405599,2301,15,-156
11/17/2006,407955,2301,14,70
11/18/2006,410085,2261,14,-157
11/19/2006,411986,2142,14,-346
11/20/2006,413655,2103,14,-459
11/21/2006,415809,2222,14,66
11/22/2006,417971,2202,14,-46
11/23/2006,420143,2162,14,-16
11/24/2006,422081,2142,14,-210
11/25/2006,424270,2142,14,61
11/26/2006,426222,2122,14,-176
11/27/2006,428182,2142,14,-149
11/28/2006,429903,2023,14,-407
11/29/2006,432121,2063,14,209
11/30/2006,433605,2063,14,-565
12/1/2006,435589,1976,15,-65
12/2/2006,437829,1984,13,279
12/3/2006,439326,2003,13,-473
12/4/2006,441077,1914,13,-240
12/5/2006,442834,1870,13,-144
12/6/2006,444594,1888,13,-98
12/7/2006,446108,1892,14,-361
12/8/2006,447625,1866,14,-362
12/9/2006,449146,1819,14,-332
12/10/2006,450924,1843,14,-27
12/11/2006,452197,1876,14,-556
12/12/2006,453729,1896,14,-331
12/13/2006,455263,1859,14,-349
12/14/2006,457314,1902,14,206
12/15/2006,459115,1880,14,-88
12/16/2006,460919,1882,14,-63
12/17/2006,462987,1868,14,199
12/18/2006,465061,1853,14,220
12/19/2006,466881,1884,14,-18
12/20/2006,468966,1896,14,215
12/21/2006,470796,1896,14,-52
12/22/2006,472893,1851,14,215
12/23/2006,474733,1799,14,4
12/24/2006,476577,1775,14,59
12/25/2006,478426,1686,14,88
12/26/2006,480015,1613,14,-83
12/27/2006,481871,1611,15,258
12/28/2006,483466,1644,16,-1
12/29/2006,484797,1581,15,-297
12/30/2006,486397,1541,15,34
12/31/2006,487732,1551,15,-191
1/1/2007,489070,1626,15,-198
1/2/2007,490678,1638,15,-3
1/3/2007,492289,1599,15,-12
1/4/2007,493902,1621,14,29
1/5/2007,495789,1617,14,281
1/6/2007,497138,1599,14,-253
1/7/2007,498490,1533,14,-233
1/8/2007,500115,1553,14,106
1/9/2007,501743,1557,13,89
1/10/2007,503374,1490,13,87
1/11/2007,504735,1402,16,-115
1/12/2007,506371,1365,16,250
1/13/2007,507464,1375,16,-255
1/14/2007,508831,1440,15,9
1/15/2007,509926,1444,15,-330
1/16/2007,511023,1438,14,-332
1/17/2007,512120,1361,13,-327
1/18/2007,513769,1307,13,302
1/19/2007,515420,1246,14,357
1/20/2007,516523,1256,14,-129
1/21/2007,518179,1234,14,414
1/22/2007,518731,1226,28,-668
1/23/2007,520945,1293,40,1016
1/24/2007,522331,1271,32,132
1/25/2007,523719,1236,14,148
1/26/2007,525387,1299,12,446
1/27/2007,526779,1281,10,105
1/28/2007,528452,1299,8,402
1/29/2007,529848,1299,6,105
1/30/2007,531526,1373,4,385
1/31/2007,532927,1357,2,32
2/1/2007,534610,1279,,328
2/2/2007,535452,1184,,-437
2/3/2007,536576,1200,,-60
2/4/2007,538265,1275,,489
2/5/2007,539674,1263,,134
2/6/2007,541085,1275,,148
2/7/2007,542498,1285,,138
2/8/2007,543912,1212,,129
2/9/2007,545328,1129,,204
2/10/2007,546746,1158,,289
2/11/2007,548450,1222,,546
2/12/2007,549587,1305,,-85
2/13/2007,551296,1343,,404
2/14/2007,553149,1351,2,510
2/15/2007,554434,1214,4,-64
2/16/2007,556149,1271,6,505
2/17/2007,557867,1214,8,453
2/18/2007,559301,1182,10,228
2/19/2007,561023,1283,12,550
2/20/2007,562173,1236,14,-121
2/21/2007,564188,1208,14,793
2/22/2007,565629,1182,16,247
2/23/2007,567072,1174,16,277
2/24/2007,568516,1166,15,286
2/25/2007,569962,1097,15,295
2/26/2007,571410,1071,15,366
2/27/2007,572860,1035,15,394
2/28/2007,573730,1006,18,-151
3/1/2007,574892,918,79,175
3/2/2007,575764,899,26,32
3/3/2007,576927,883,25,290
3/4/2007,577801,867,25,16
3/5/2007,578966,934,23,323
3/6/2007,580424,875,22,547
3/7/2007,581884,863,23,608
3/8/2007,583054,799,23,331
3/9/2007,584224,736,23,394
3/10/2007,585395,678,22,458
3/11/2007,585981,680,22,-70
3/12/2007,585981,690,1002,-659
3/13/2007,585688,847,1710,18
3/14/2007,585395,785,1882,570
3/15/2007,584809,720,1863,511
3/16/2007,583931,807,1974,264
3/17/2007,583346,805,2063,581
3/18/2007,582761,1113,1968,673
3/19/2007,582469,1339,1970,563
3/20/2007,582761,1137,1966,923
3/21/2007,583346,1375,2003,1414
3/22/2007,583931,1638,2321,1214
3/23/2007,584809,1676,2955,1560
3/24/2007,585395,1793,3213,1865
3/25/2007,585981,1922,3253,2006
3/26/2007,586568,2182,3769,1918
3/27/2007,586274,2122,4027,1293
3/28/2007,586274,2083,4027,1904
3/29/2007,585981,2023,4007,1651
3/30/2007,585395,1970,4403,1398
3/31/2007,584517,2043,4602,1556
4/1/2007,583639,1930,4582,1681
4/2/2007,582469,1882,4622,1482
4/3/2007,581300,1888,4641,1570
4/4/2007,579841,1726,4641,1294
4/5/2007,578092,1601,4661,1167
4/6/2007,576346,1507,4681,1315
4/7/2007,573150,1238,4661,-22
4/8/2007,570831,1178,4681,1105
4/9/2007,568516,1533,4721,1188
4/10/2007,566783,1553,4681,1454
4/11/2007,564764,1581,4701,1109
4/12/2007,562748,1615,4701,1104
4/13/2007,561023,1573,4681,1361
4/14/2007,559014,1573,4641,1099
4/15/2007,557581,2043,4641,1635
4/16/2007,556435,1740,4661,1452
4/17/2007,554720,1567,4641,1207
4/18/2007,552436,1496,4622,790
4/19/2007,551011,1263,3907,1701
4/20/2007,549303,1206,3491,936
4/21/2007,547314,1176,3531,296
4/22/2007,545328,1218,3531,368
4/23/2007,542780,1384,3531,-235
4/24/2007,541085,1404,3531,451
4/25/2007,539392,1321,3491,433
4/26/2007,537421,954,3511,199
4/27/2007,535733,780,3174,869
4/28/2007,533768,764,3055,429
4/29/2007,532366,551,3094,889
4/30/2007,530407,450,3094,584
5/1/2007,529289,563,2836,1526
5/2/2007,527057,702,2757,41
5/3/2007,525387,549,2737,385
5/4/2007,523441,1121,2717,242
5/5/2007,522331,2261,2717,487
5/6/2007,522885,2698,2737,1010
5/7/2007,523719,3253,2737,874
5/8/2007,525108,3630,2698,873
5/9/2007,527057,3709,2202,1017
5/10/2007,529289,3868,1904,725
5/11/2007,531526,3987,1882,273
5/12/2007,533207,3769,1880,-423
5/13/2007,534891,3610,1886,-204
5/14/2007,536576,3550,1876,-39
5/15/2007,539392,3372,1863,1142
5/16/2007,541085,3332,1888,184
5/17/2007,544762,3610,1916,2233
5/18/2007,547314,3689,1912,858
5/19/2007,549587,3967,1819,496
5/20/2007,552721,3808,1827,986
5/21/2007,552721,4126,4622,-1982
5/22/2007,551011,4483,6823,-1214
5/23/2007,553292,4701,3193,4622
5/24/2007,556435,4760,1749,1636
5/25/2007,561023,4641,1757,1577
5/26/2007,563900,4265,1753,-7
5/27/2007,566783,4027,1749,372
5/28/2007,569384,3848,1749,324
5/29/2007,571990,3650,1757,507
5/30/2007,574601,3491,1759,719
5/31/2007,576636,3273,1779,303
6/1/2007,578966,3015,1718,836
6/2/2007,580716,2737,1623,453
6/3/2007,582177,2519,1664,346
6/4/2007,583346,2023,1654,314
6/5/2007,583931,1583,1775,216
6/6/2007,583346,1502,1872,-393
6/7/2007,583346,1761,1900,371
6/8/2007,583639,1811,1918,432
6/9/2007,584224,1539,1934,692
6/10/2007,583931,1392,1922,102
6/11/2007,583931,1313,1918,530
6/12/2007,583639,1182,1918,313
6/13/2007,584224,1133,1908,1321
6/14/2007,583054,1004,1910,-394
6/15/2007,581592,781,2638,-556
6/16/2007,579841,674,3035,106
6/17/2007,577510,540,3035,29
6/18/2007,575473,502,3035,458
6/19/2007,573440,680,3015,500
6/20/2007,571410,690,3035,305
6/21/2007,569384,543,3035,318
6/22/2007,566783,454,3055,-110
6/23/2007,564476,303,3074,293
6/24/2007,561598,204,3094,-107
6/25/2007,559588,125,3055,880
6/26/2007,557581,105,2162,923
6/27/2007,555577,91,1688,53
6/28/2007,554148,76,1706,168
6/29/2007,550157,52,3769,-2361
6/30/2007,546179,36,4860,-261
7/1/2007,541650,45,4860,294
7/2/2007,536858,51,4979,22
7/3/2007,532086,42,5058,156
7/4/2007,527615,44,5058,545
7/5/2007,522608,51,5117,7
7/6/2007,517626,61,5117,84
7/7/2007,512944,46,5038,374
7/8/2007,508558,92,4998,606
7/9/2007,504191,149,5117,539
7/10/2007,499302,85,5157,80
7/11/2007,495789,58,4403,1559
7/12/2007,492557,29,4027,1113
7/13/2007,489338,22,3987,778
7/14/2007,486397,38,3987,1024
7/15/2007,482668,36,3987,219
7/16/2007,479220,42,4126,503
7/17/2007,475523,39,4146,387
7/18/2007,471582,39,4086,166
7/19/2007,468184,38,3650,649
7/20/2007,465321,45,3431,749
7/21/2007,462469,42,3471,535
7/22/2007,459372,44,3511,332
7/23/2007,456545,40,3531,639
7/24/2007,453729,37,3550,674
7/25/2007,450924,37,3570,708
7/26/2007,448638,74,3610,1247
7/27/2007,445099,124,3650,-3
7/28/2007,442080,307,3531,507
7/29/2007,439826,122,3491,969
7/30/2007,437330,67,3471,873
7/31/2007,434596,50,3471,670
8/1/2007,431875,51,3531,701
8/2/2007,429656,49,3650,1260
8/3/2007,426712,71,3570,656
8/4/2007,424026,216,3570,813
8/5/2007,421111,272,3590,439
8/6/2007,418453,220,3590,660
8/7/2007,415809,274,3570,726
8/8/2007,414372,635,2896,1860
8/9/2007,413178,617,2579,1067
8/10/2007,411986,438,2559,770
8/11/2007,410560,343,2598,694
8/12/2007,408665,323,2598,360
8/13/2007,406776,268,2598,386
8/14/2007,404895,266,2598,450
8/15/2007,403021,160,2638,459
8/16/2007,400919,94,2698,376
8/17/2007,398590,58,2737,275
8/18/2007,396964,37,2737,1053
8/19/2007,394183,32,2757,-81
8/20/2007,392335,32,2757,877
8/21/2007,389802,24,2737,192
8/22/2007,387047,25,2797,-42
8/23/2007,384987,20,2797,712
8/24/2007,382933,23,2836,723
8/25/2007,380657,28,2896,538
8/26/2007,378389,25,2896,600
8/27/2007,376128,25,2896,610
8/28/2007,375000,18,1710,1743
8/29/2007,374099,17,2182,791
8/30/2007,372077,50,2122,143
8/31/2007,370732,54,2162,727
9/1/2007,368944,258,2063,320
9/2/2007,367828,301,2083,689
9/3/2007,367160,639,2063,1113
9/4/2007,366492,585,1948,756
9/5/2007,365381,492,1918,252
9/6/2007,364937,349,2182,982
9/7/2007,363829,222,2142,725
9/8/2007,362722,181,2122,813
9/9/2007,361176,252,2103,395
9/10/2007,360955,272,2103,1630
9/11/2007,359414,163,2043,290
9/12/2007,357875,144,2043,341
9/13/2007,357437,252,2142,1461
9/14/2007,356122,189,2063,575
9/15/2007,354811,141,2043,563
9/16/2007,353066,73,2003,157
9/17/2007,351326,53,2003,191
9/18/2007,349591,54,1980,215
9/19/2007,347860,53,1958,194
9/20/2007,346781,44,1958,826
9/21/2007,345059,58,1954,191
9/22/2007,343985,86,1952,822
9/23/2007,341842,184,1956,-277
9/24/2007,340560,327,2003,490
9/25/2007,339280,329,2023,396
9/26/2007,338004,305,2023,418
9/27/2007,336942,272,2023,656
9/28/2007,335247,214,2023,56
9/29/2007,333769,119,2043,331
9/30/2007,332506,108,2063,661
10/1/2007,331036,85,2083,485
10/2/2007,329781,74,2103,742
10/3/2007,328320,40,2103,567
10/4/2007,326863,37,2122,606
10/5/2007,324998,36,2142,220
10/6/2007,323346,39,2142,454
10/7/2007,321289,29,2122,46
10/8/2007,319651,35,2103,456
10/9/2007,318019,36,2103,435
10/10/2007,316798,40,2103,845
10/11/2007,315379,144,2103,643
10/12/2007,313964,260,2103,544
10/13/2007,312351,137,2083,230
10/14/2007,310744,114,2063,339
10/15/2007,309142,115,2063,347
10/16/2007,307546,106,2043,352
10/17/2007,306153,122,2043,544
10/18/2007,304765,109,2043,533
10/19/2007,303775,81,1470,944
10/20/2007,302986,85,1230,599
10/21/2007,302000,120,1226,159
10/22/2007,301016,114,1222,122
10/23/2007,300231,145,1206,323
10/24/2007,299643,134,1226,473
10/25/2007,299643,115,438,1092
10/26/2007,299839,99,14,520
10/27/2007,300231,83,2,307
10/28/2007,300427,49,2,116
10/29/2007,300820,60,2,346
10/30/2007,301016,70,2,138
10/31/2007,301606,59,2,522
11/1/2007,301409,35,2,-253
11/2/2007,301803,181,2,361
11/3/2007,302000,294,2,18
11/4/2007,302591,373,2,300
11/5/2007,303183,428,2,221
11/6/2007,303578,424,2,-31
11/7/2007,304369,397,2,369
11/8/2007,304963,381,2,199
11/9/2007,305359,379,2,17
11/10/2007,305955,494,2,219
11/11/2007,306550,662,2,103
11/12/2007,307546,722,2,336
11/13/2007,308343,732,2,77
11/14/2007,309342,758,2,269
11/15/2007,309942,776,2,-156
11/16/2007,310945,783,2,230
11/17/2007,311949,809,2,223
11/18/2007,312955,855,2,199
11/19/2007,314165,861,2,357
11/20/2007,315176,869,2,152
11/21/2007,316595,902,2,552
11/22/2007,317205,899,2,-290
11/23/2007,318426,968,2,325
11/24/2007,319447,958,2,55
11/25/2007,320469,897,2,66
11/26/2007,321700,936,2,337
11/27/2007,322728,936,2,94
11/28/2007,324378,813,2,716
11/29/2007,325619,758,2,430
11/30/2007,327071,783,3,696
12/1/2007,328320,778,3,468
12/2/2007,329781,756,3,687
12/3/2007,330827,851,2,293
12/4/2007,332296,845,2,620
12/5/2007,334191,926,2,1052
12/6/2007,335459,867,2,344
12/7/2007,336942,861,3,618
12/8/2007,338642,964,3,842
12/9/2007,340346,984,2,743
12/10/2007,342698,1022,3,1370
12/11/2007,343985,1059,3,269
12/12/2007,346135,1142,2,1094
12/13/2007,348725,1371,2,1450
12/14/2007,351109,1513,2,1015
12/15/2007,353720,1351,2,1100
12/16/2007,356122,1315,2,1053
12/17/2007,358315,1269,2,880
12/18/2007,360515,1277,4,933
12/19/2007,362722,1301,4,934
12/20/2007,364715,1152,4,695
12/21/2007,366270,1097,2,406
12/22/2007,367828,1142,2,463
12/23/2007,369390,1236,2,421
12/24/2007,371180,1265,4,556
12/25/2007,373424,1222,2,982
12/26/2007,374775,1194,2,131
12/27/2007,376128,1208,2,161
12/28/2007,377710,1208,2,376
12/29/2007,379295,1220,4,379
12/30/2007,381112,1160,4,601
12/31/2007,382705,1083,4,437
1/1/2008,383617,968,4,-167
1/2/2008,384759,1065,5,178
1/3/2008,386360,1176,7,540
1/4/2008,388193,1198,12,664
1/5/2008,389342,1220,16,-37
1/6/2008,390952,1113,16,406
1/7/2008,392335,1029,16,286
1/8/2008,393721,1089,29,372
1/9/2008,394877,1152,27,96
1/10/2008,396731,1408,28,729
1/11/2008,398822,1353,30,711
1/12/2008,400219,1329,30,74
1/13/2008,401852,1285,30,334
1/14/2008,403254,1289,32,146
1/15/2008,404660,1339,66,149
1/16/2008,406776,1323,34,843
1/17/2008,407719,1275,34,-346
1/18/2008,409137,1228,34,176
1/19/2008,410560,1208,34,229
1/20/2008,411748,1135,34,14
1/21/2008,413655,1125,34,806
1/22/2008,414850,1087,34,104
1/23/2008,416048,1081,33,145
1/24/2008,417490,1103,33,394
1/25/2008,418694,1117,33,134
1/26/2008,420143,1262,32,365
1/27/2008,421596,1331,32,224
1/28/2008,423539,1337,33,644
1/29/2008,425001,1252,31,158
1/30/2008,426957,1379,31,736
1/31/2008,427937,1420,31,-367
2/1/2008,429411,1444,31,85
2/2/2008,431134,1460,30,310
